Brand*,Store id,Name,Lat*,Lng*,Address1,Address2,City,State,Zip code,Country,Phone number,Fax number,Store hours,Time zone,Dma Code,Status*
Townsman,"",Townsman,42.3522148132324,-71.0590591430664,120 Kingston St,"",Boston,MA,02111,US,6179930750,"","",EST,"",Active
Addis Red Sea,"",Addis Red Sea,42.3440132141113,-71.071044921875,544 Tremont St,"",Boston,MA,02116,US,6174268727,"","",EST,"",Active
Deli One,"",Deli One,42.3552956432104,-71.0582305490971,85 Arch St,"",Boston,MA,02110,US,6172927825,"","",EST,"",Active
Abby Lane Food & Spirits,"",Abby Lane Food & Spirits,42.35017798841,-71.065249890089,255 Tremont St,"",Boston,MA,02116,US,6174512229,"","",EST,"",Active
Quattro,"",Quattro,42.3636293,-71.054888,264 Hanover St,"",Boston,MA,02113,US,6177200444,"","",EST,"",Active
Rigoletto Ristorante,"",Rigoletto Ristorante,42.3650245595744,-71.0554274196434,115 Salem St,"",Boston,MA,02113,US,8573503402,"","",EST,"",Active
Faneuil Hall,"",Faneuil Hall,42.360058147001,-71.0562658309937,0 Faneuil Hall Sq,"",Boston,MA,02109,US,6175231300,"","",EST,"",Active
Strega,"",Strega,42.3650488,-71.0531742,379 Hanover St,"",Boston,MA,02113,US,6175238481,"","",EST,"",Active
Post 390,"",Post 390,42.3488638811714,-71.0740035028749,406 Stuart St,"",Boston,MA,02116,US,6173990015,"","",EST,"",Active
Taqueria Cancun,"",Taqueria Cancun,42.369244077092,-71.040182052625,192 Sumner St,"",Boston,MA,02128,US,6175674449,"","",EST,"",Active
Mirisola's,"",Mirisola's,42.331371307373,-71.0350112915039,200 L St,"",Boston,MA,02127,US,6172699701,"","",EST,"",Active
Boston Common Coffee Co.,"",Boston Common Coffee Co.,42.35429,-71.0621414,515 Washington St,"",Boston,MA,02111,US,6175420595,"","",EST,"",Active
Boston National Historical Park,"",Boston National Historical Park,42.3600406170855,-71.0562391217041,Charlestown Navy Yard,"",Boston,MA,02455,US,6172425601,"","",EST,"",Active
Asian House Restaurant,"",Asian House Restaurant,42.3825314691829,-71.079182633555,99 Cambridge St,"",Boston,MA,02129,US,6172424165,"","",EST,"",Active
JJ Foley's Bar & Grille,"",JJ Foley's Bar & Grille,42.35384,-71.0592099,21 Kingston St,"",Boston,MA,02111,US,6176952529,"","",EST,"",Active
The Barracuda Tavern,"",The Barracuda Tavern,42.3570779711008,-71.0605392605066,15 Bosworth St,"",Boston,MA,02108,US,6174820301,"","",EST,"",Active
Paraiso Restaurant,"",Paraiso Restaurant,42.3176535218954,-71.0663495957851,750 Dudley St,"",Boston,MA,02125,US,6172657067,"","",EST,"",Active
Dolce Vita Ristorante,"",Dolce Vita Ristorante,42.36277,-71.0552,221 Hanover St,"",Boston,MA,02113,US,6177200422,"","",EST,"",Active
Carrie Nation Restaurant & Cocktail Club,"",Carrie Nation Restaurant & Cocktail Club,42.3582519,-71.0617576,11 Beacon St,"",Boston,MA,02108,US,6172273100,"","",EST,"",Active
Uptown Cafe,"",Uptown Cafe,42.3610458,-71.0635452,120 Cambridge St,"",Boston,MA,02114,US,6172271181,"","",EST,"",Active
Tasty Burger,"",Tasty Burger,42.3446525,-71.0979707,1301 Boylston St,"",Boston,MA,02215,US,6174254444,"","",EST,"",Active
The Sevens Ale House,"",The Sevens Ale House,42.358163031345,-71.070565798128,77 Charles St,"",Boston,MA,02114,US,6175239074,"","",EST,"",Active
Pasta Beach,"",Pasta Beach,42.357012450807,-71.05047044822,30 Rowes Wharf,"",Boston,MA,02110,US,6174396900,"","",EST,"",Active
Chinatown Cafe,"",Chinatown Cafe,42.3475601524115,-71.0626823455095,262 Harrison Ave,"",Boston,MA,02111,US,6176959888,"","",EST,"",Active
Cactus Mexican Grill,"",Cactus Mexican Grill,42.3700263351202,-71.0390889644623,44 Maverick Sq,"",Boston,MA,02128,US,6175612800,"","",EST,"",Active
Harvard Gardens,"",Harvard Gardens,42.3609451,-71.0688988,316 Cambridge St,"",Boston,MA,02114,US,6175232727,"","",EST,"",Active
Bacco,"",Bacco,42.36417,-71.05538,107 Salem St,"",Boston,MA,02113,US,6176240454,"","",EST,"",Active
The Old State House,"",The Old State House,42.358739412865,-71.0574688454484,206 Washington St,"",Boston,MA,02108,US,6177201713,"","",EST,"",Active
Fin's Sushi and Grill,"",Fin's Sushi and Grill,42.3495635986328,-71.0952835083008,636 Beacon St,"",Boston,MA,02215,US,6172678888,"","",EST,"",Active
Tresca,"",Tresca,42.3630402,-71.0549946,233 Hanover St,"",Boston,MA,02113,US,6177428240,"","",EST,"",Active
Boston Shawarma,"",Boston Shawarma,42.34118,-71.08766,315 Huntington Ave,"",Boston,MA,02115,US,6176700460,"","",EST,"",Active
Gracenote,"",Gracenote,42.3515995758639,-71.0581312420251,108 Lincoln St,"",Boston,MA,02111,US,,"","",EST,"",Active
Wow Barbecue,"",Wow Barbecue,42.352094,-71.063145,2 Boylston St,"",Boston,MA,02116,US,5088263192,"","",EST,"",Active
Rose Fitzgerald Kennedy Greenway,"",Rose Fitzgerald Kennedy Greenway,42.3497200012207,-71.0569915771484,Atlantic Ave,"",Boston,MA,02111,US,6172920020,"","",EST,"",Active
Sakura-Bana,"",Sakura-Bana,42.35798,-71.05431,57 Broad St,"",Boston,MA,02109,US,6175424311,"","",EST,"",Active
Hei La Moon,"",Hei La Moon,42.3510632294959,-71.0588194521079,88 Beach St,"",Boston,MA,02111,US,6173388813,"","",EST,"",Active
King and I,"",King and I,42.3603591918945,-71.0705642700195,145 Charles St,"",Boston,MA,02114,US,6172273320,"","",EST,"",Active
Moonshine 152,"",Moonshine 152,42.3413315,-71.0569153,152 Dorchester Ave,"",Boston,MA,02127,US,6177524191,"","",EST,"",Active
Assaggio,"",Assaggio,42.3646377772093,-71.0543661564589,29 Prince St,"",Boston,MA,02113,US,6172277380,"","",EST,"",Active
B. Good,"",B. Good,42.34683,-71.07542,131 Dartmouth St,"",Boston,MA,02116,US,6174245252,"","",EST,"",Active
City Table,"",City Table,42.3490681,-71.0794721,The Lenox,"",Boston,MA,02116,US,6179334800,"","",EST,"",Active
The Elephant Walk,"",The Elephant Walk,42.3411293,-71.0703278,1415 Washington St,"",Boston,MA,02118,US,6172471500,"","",EST,"",Active
Papa Razzi,"",Papa Razzi,42.3508987,-71.0786285,159 Newbury Street,"",Boston,MA,02116,US,6175369200,"","",EST,"",Active
Artu,"",Artu,42.3585929870605,-71.0705032348633,89 Charles St,"",Boston,MA,02114,US,6172279023,"","",EST,"",Active
Fenway Victory Gardens,"",Fenway Victory Gardens,42.347306,-71.087669,Boylston St,"",Boston,MA,02215,US,8572440262,"","",EST,"",Active
Boston Harbor Islands,"",Boston Harbor Islands,42.358323,-71.0514327,National Park Service,"",Boston,MA,02110,US,6172238666,"","",EST,"",Active
D'Guru Restaurant,"",D'Guru Restaurant,42.3558769,-71.0574951,187 Devonshire St,"",Boston,MA,02110,US,6173194392,"","",EST,"",Active
Upper Crust Pizzeria,"",Upper Crust Pizzeria,42.3566654492322,-71.0698099806905,20 Charles St,"",Boston,MA,02114,US,6177239600,"","",EST,"",Active
Citgo Sign,"",Citgo Sign,42.3491287,-71.096283,666 Beacon St,"",Boston,MA,02215,US,,"","",EST,"",Active
South End Buttery,"",South End Buttery,42.342109,-71.0704467,314 Shawmut Ave,"",Boston,MA,02118,US,6174821015,"","",EST,"",Active
Clay Pot Cafe,"",Clay Pot Cafe,42.3504982,-71.0604549,74 Kneeland St,"",Boston,MA,02111,US,6173575262,"","",EST,"",Active
Mangia Mangia,"",Mangia Mangia,42.36502,-71.05714,147 Endicott St,"",Boston,MA,02113,US,6175231768,"","",EST,"",Active
Wink & Nod,"",Wink & Nod,42.346547,-71.069656,3 Appleton St,"",Boston,MA,02116,US,6174820117,"","",EST,"",Active
Internal Matter,"",Internal Matter,42.3461781442165,-71.0509959608316,35 Channel Center St,"",Boston,MA,02210,US,8572335873,"","",EST,"",Active
Lucca Back Bay,"",Lucca Back Bay,42.3465561,-71.0799281,116 Huntington Ave,"",Boston,MA,02116,US,6172472400,"","",EST,"",Active
Max's Deli Cafe,"",Max's Deli Cafe,42.3576657,-71.0541498,151 Milk St,"",Boston,MA,02109,US,6173309790,"","",EST,"",Active
Sullivan's,"",Sullivan's,42.3389449,-71.0139566,2080 Day Blvd,"",Boston,MA,02127,US,6172685685,"","",EST,"",Active
Boston Common Coffee Co.,"",Boston Common Coffee Co.,42.3638382,-71.055481,97 Salem St,"",Boston,MA,02113,US,6177250040,"","",EST,"",Active
El Triunfo,"",El Triunfo,42.3434715270996,-71.064811706543,147 E Berkeley St,"",Boston,MA,02118,US,6175428499,"","",EST,"",Active
Tantric India Bistro,"",Tantric India Bistro,42.3511449247599,-71.0655469447374,123 Stuart St,"",Boston,MA,02116,US,6173678742,"","",EST,"",Active
Green Dragon Tavern,"",Green Dragon Tavern,42.3614501953125,-71.0568008422852,11 Marshall St,"",Boston,MA,02108,US,6173670055,"","",EST,"",Active
La Galleria 33,"",La Galleria 33,42.3646531999111,-71.0554544627666,125 Salem St,"",Boston,MA,02113,US,6177237233,"","",EST,"",Active
Bristol Restaurant and Bar,"",Bristol Restaurant and Bar,42.3520899,-71.06831,Four Seasons Hotel Boston,"",Boston,MA,02116,US,6173512037,"","",EST,"",Active
Fins Sushi and Grill,"",Fins Sushi and Grill,42.3611053079367,-71.0667639970779,240 Cambridge St,"",Boston,MA,02114,US,6172272277,"","",EST,"",Active
Dumpling Cafe,"",Dumpling Cafe,42.3513071776239,-71.0630919367381,695 Washington St,"",Boston,MA,02111,US,6173388858,"","",EST,"",Active
Sonsie,"",Sonsie,42.34884,-71.08625,327 Newbury St,"",Boston,MA,02115,US,6173512500,"","",EST,"",Active
Flame Cafe,"",Flame Cafe,42.3571268,-71.0543838,2 Oliver St,"",Boston,MA,02109,US,6176159792,"","",EST,"",Active
Blue State Coffee,"",Blue State Coffee,42.3498701,-71.0430434,155 Seaport Blvd,"",Boston,MA,02210,US,8572502484,"","",EST,"",Active
Sister Sorel,"",Sister Sorel,42.3422333,-71.0753444,645 Tremont St,"",Boston,MA,02116,US,6172664600,"","",EST,"",Active
Boloco,"",Boloco,42.3580212641966,-71.0563667836454,50 Congress St,"",Boston,MA,02109,US,6173579013,"","",EST,"",Active
Sate Asian Grill,"",Sate Asian Grill,42.3518072367983,-71.0574840959931,89 S St,"",Boston,MA,02111,US,,"","",EST,"",Active
Shake Shack,"",Shake Shack,42.3496666,-71.0816727,234 Newbury St,"",Boston,MA,02116,US,6179335050,"","",EST,"",Active
The Boston Common Frog Pond,"",The Boston Common Frog Pond,42.3559117668085,-71.0659217834473,Beacon St,"",Boston,MA,02108,US,6176352120,"","",EST,"",Active
Emmet's Irish Pub & Restaurant,"",Emmet's Irish Pub & Restaurant,42.3582161,-71.0612726,6 Beacon St,"",Boston,MA,02108,US,6177428565,"","",EST,"",Active
High Spot Deli,"",High Spot Deli,42.3581454902887,-71.0619031637907,10 Beacon St,"",Boston,MA,02108,US,6177424000,"","",EST,"",Active
Oakleaf Cakes,"",Oakleaf Cakes,42.3434116,-71.0866001,12 Westland Ave,"",Boston,MA,02115,US,6172991504,"","",EST,"",Active
The Black Rose,"",The Black Rose,42.3594142632159,-71.0536410447498,160 State St,"",Boston,MA,02109,US,6177422286,"","",EST,"",Active
Maverick Marketplace Cafe,"",Maverick Marketplace Cafe,42.369918,-71.037922,Maverick Marketplace,"",Boston,MA,02128,US,6174556232,"","",EST,"",Active
Antonio's Cucina Italiana,"",Antonio's Cucina Italiana,42.36094,-71.06815,286 Cambridge St,"",Boston,MA,02114,US,6173673310,"","",EST,"",Active
Citizen Public House & Oyster Bar,"",Citizen Public House & Oyster Bar,42.3443535715342,-71.0983946174383,1310 Boylston St,"",Boston,MA,02215,US,6174509000,"","",EST,"",Active
Beacon Hill Pub,"",Beacon Hill Pub,42.4234042,-71.0733572,149 Charles St,"",Boston,MA,02108,US,,"","",EST,"",Active
Legal Sea Foods,"",Legal Sea Foods,42.3715721795968,-71.0207476455078,Logan Airport,"",Boston,MA,02128,US,6175682811,"","",EST,"",Active
Boston News Cafe,"",Boston News Cafe,42.3551598,-71.0580597,80 Arch St,"",Boston,MA,02110,US,6174231149,"","",EST,"",Active
Petit Robert Bistro,"",Petit Robert Bistro,42.342830657959,-71.0785827636719,480 Columbus Ave,"",Boston,MA,02118,US,6178670600,"","",EST,"",Active
Derne Street Deli,"",Derne Street Deli,42.359539,-71.0634384,16 Derne St,"",Boston,MA,02114,US,6177421449,"","",EST,"",Active
Uni Sashimi Bar,"",Uni Sashimi Bar,42.3485908508301,-71.0887298583984,370 Commonwealth Ave,"",Boston,MA,02215,US,6175367200,"","",EST,"",Active
Wabora,"",Wabora,42.3492889404297,-71.0827255249023,254 Newbury St,"",Boston,MA,02116,US,6174312284,"","",EST,"",Active
Capital One 360 Cafe,"",Capital One 360 Cafe,42.3563222587109,-71.0620372742414,129 Tremont St,"",Boston,MA,02108,US,8884647868,"","",EST,"",Active
AK's Takeout & Delivery,"",AK's Takeout & Delivery,42.3399869352579,-71.0493571311235,309 D St,"",Boston,MA,02127,US,6172693500,"","",EST,"",Active
Casa Romero,"",Casa Romero,42.34945,-71.08451,30 Gloucester St,"",Boston,MA,02115,US,6175364341,"","",EST,"",Active
Smith & Wollensky,"",Smith & Wollensky,42.3497946,-71.0699564,101 Arlington St,"",Boston,MA,02116,US,6174231112,"","",EST,"",Active
Jade Garden,"",Jade Garden,42.350749,-71.060539,18-20 Tyler St,"",Boston,MA,02111,US,6174233288,"","",EST,"",Active
Mobsters & Lobsters Trolley Tour,"",Mobsters & Lobsters Trolley Tour,42.3589553833008,-71.0578079223633,Downtown,"",Boston,MA,02201,US,6172744715,"","",EST,"",Active
Gather,"",Gather,42.3523779,-71.0452809,75 Northern Ave,"",Boston,MA,02210,US,6179827220,"","",EST,"",Active
Carmella's Market,"",Carmella's Market,42.3678818,-71.0353165,86 Cottage St,"",Boston,MA,02128,US,6175676373,"","",EST,"",Active
Lala Rokh,"",Lala Rokh,42.3579426,-71.0697412,97 Mt. Vernon St,"",Boston,MA,02108,US,6177205511,"","",EST,"",Active
Top of the Hub,"",Top of the Hub,42.3486489962079,-71.0832595825195,800 Boylston St,"",Boston,MA,02199,US,6175361775,"","",EST,"",Active
Jacob Wirth,"",Jacob Wirth,42.351155,-71.063896,31 Stuart St,"",Boston,MA,02116,US,6173388586,"","",EST,"",Active
The Merchant,"",The Merchant,42.3554384,-71.0580345,60 Franklin St,"",Boston,MA,02110,US,6174826060,"","",EST,"",Active
Legal Sea Foods,"",Legal Sea Foods,42.347334,-71.0788745,100 Huntington Ave,"",Boston,MA,02116,US,6172667775,"","",EST,"",Active
Neighborhoods Coffee And Crepes,"",Neighborhoods Coffee And Crepes,42.343162,-71.099228,96 Peterborough St,"",Boston,MA,02215,US,6172627700,"","",EST,"",Active
Bon Me,"",Bon Me,42.349254,-71.100721,602 Commonwealth Ave,"",Boston,MA,02215,US,6179452615,"","",EST,"",Active
Legal Sea Foods,"",Legal Sea Foods,42.3510123,-71.0679728,26 Park Plaza,"",Boston,MA,02116,US,6174264444,"","",EST,"",Active
Baltic Deli & Cafe,"",Baltic Deli & Cafe,42.32826,-71.05669,632 Dorchester Ave,"",Boston,MA,02127,US,6172682435,"","",EST,"",Active
Thirst Juice Co,"",Thirst Juice Co,42.3566387290209,-71.0600560704862,44 Province St,"",Boston,MA,02108,US,8572334535,"","",EST,"",Active
Tapeo,"",Tapeo,42.3491668701172,-71.0831909179688,266 Newbury St,"",Boston,MA,02116,US,6172674799,"","",EST,"",Active
Mei Mei Restaurant,"",Mei Mei Restaurant,42.3474142084205,-71.1062359253643,506 Park Dr,"",Boston,MA,02215,US,8572504959,"","",EST,"",Active
Sushi Time,"",Sushi Time,42.355848907992,-71.060340330623,417 Washington St,"",Boston,MA,02108,US,6172927610,"","",EST,"",Active
Five Guys Burgers and Fries,"",Five Guys Burgers and Fries,42.3424825,-71.0853711,263 Huntington Ave,"",Boston,MA,02115,US,6175722074,"","",EST,"",Active
TR Street Foods,"",TR Street Foods,42.350552,-71.049426,343 Congress St,"",Boston,MA,02210,US,6177900808,"","",EST,"",Active
Montien Thai Restaurant,"",Montien Thai Restaurant,42.3510517179966,-71.0639523714781,63 Stuart St,"",Boston,MA,02116,US,6173385600,"","",EST,"",Active
Yamato II,"",Yamato II,42.3505745,-71.0760345,545 Boylston St,"",Boston,MA,02116,US,8572504473,"","",EST,"",Active
Back Bay Social Club,"",Back Bay Social Club,42.3487206,-71.0834503,867 Boylston St,"",Boston,MA,02116,US,6172473200,"","",EST,"",Active
Kelley Square Pub,"",Kelley Square Pub,42.376202121377,-71.0357013344765,84 Bennington St,"",Boston,MA,02128,US,6175674627,"","",EST,"",Active
Anna's Taqueria,"",Anna's Taqueria,42.3610414265935,-71.0679904717241,242 Cambridge St,"",Boston,MA,02114,US,6172278822,"","",EST,"",Active
Fóumami,"",Fóumami,42.3560386199727,-71.053454875946,225 Franklin St,"",Boston,MA,02110,US,6174268858,"","",EST,"",Active
Prudential Tower,"",Prudential Tower,42.3475113,-71.0813522,800 Boylston St,"",Boston,MA,02199,US,6172363100,"","",EST,"",Active
Milano's Delicatessen,"",Milano's Delicatessen,42.3870201,-71.0073929,978 Saratoga St,"",Boston,MA,02128,US,6175676718,"","",EST,"",Active
The Paramount,"",The Paramount,42.335373,-71.03788,667 E Broadway,"",Boston,MA,02127,US,6172699999,"","",EST,"",Active
The Florentine Cafe,"",The Florentine Cafe,42.3643272,-71.0536758,333 Hanover St,"",Boston,MA,02113,US,6172271777,"","",EST,"",Active
Audubon Boston,"",Audubon Boston,42.347459,-71.10323,838 Beacon St,"",Boston,MA,02215,US,6174211910,"","",EST,"",Active
Herrera's,"",Herrera's,42.35544,-71.06273,11 Temple Pl,"",Boston,MA,02111,US,6174262350,"","",EST,"",Active
Brown Sugar Cafe,"",Brown Sugar Cafe,42.352041047903,-71.121633890381,1033 Commonwealth Ave,"",Boston,MA,02215,US,6177874242,"","",EST,"",Active
Ziti's Italian Express,"",Ziti's Italian Express,42.3555908,-71.0626297,140 Tremont St,"",Boston,MA,02111,US,8579911246,"","",EST,"",Active
Thaitation,"",Thaitation,42.3423309326172,-71.0969619750977,129 Jersey St,"",Boston,MA,02215,US,6175859909,"","",EST,"",Active
Good Life,"",Good Life,42.353525,-71.05918,28 Kingston St,"",Boston,MA,02111,US,6174512622,"","",EST,"",Active
Cornwall's,"",Cornwall's,42.34939,-71.0959,654 Beacon St,"",Boston,MA,02215,US,6172623749,"","",EST,"",Active
Parker's Restaurant,"",Parker's Restaurant,42.35779479146,-71.0599632561207,60 School St,"",Boston,MA,02108,US,6172278600,"","",EST,"",Active
North End Park,"",North End Park,42.3623155879086,-71.0562213449829,Between the North End and the Financial District,"",Boston,MA,02113,US,,"","",EST,"",Active
Crudo,"",Crudo,42.3636849645937,-71.0559069509264,78 Salem St,"",Boston,MA,02113,US,6173676500,"","",EST,"",Active
Chinatown,"",Chinatown,42.3513031005859,-71.0604705810547,65 Beach St,"",Boston,MA,02111,US,,"","",EST,"",Active
P.F. Chang's,"",P.F. Chang's,42.3513488468168,-71.0661417245865,8 Park Plaza,"",Boston,MA,02116,US,6175730821,"","",EST,"",Active
Central Bistro,"",Central Bistro,42.3549818247557,-71.0585443675518,101 Arch St,"",Boston,MA,02110,US,6177371777,"","",EST,"",Active
Socializing for Justice,"",Socializing for Justice,42.358333,-71.060278,Downtown,"",Boston,MA,02228,US,,"","",EST,"",Active
Red Barn Coffee Roasters,"",Red Barn Coffee Roasters,42.3600861730104,-71.0564788161693,1 Faneuil Hall Sq,"",Boston,MA,02109,US,6173713970,"","",EST,"",Active
Davio's To Go,"",Davio's To Go,42.350514,-71.071035,10 St James St,"",Boston,MA,02116,US,6173574810,"","",EST,"",Active
Pushcart Cafe & Pizzeria,"",Pushcart Cafe & Pizzeria,42.364838,-71.055475,117 Salem St,"",Boston,MA,02113,US,6175238123,"","",EST,"",Active
Salvatore's,"",Salvatore's,42.34856072838,-71.038549773245,225 Northern Ave,"",Boston,MA,02210,US,6177375454,"","",EST,"",Active
Chilli Duck,"",Chilli Duck,42.3489418029785,-71.0826568603516,829 Boylston St,"",Boston,MA,02116,US,6172365208,"","",EST,"",Active
Tavern Road,"",Tavern Road,42.350641,-71.049346,343 Congress St,"",Boston,MA,02210,US,6177900808,"","",EST,"",Active
Parish Cafe,"",Parish Cafe,42.3393478,-71.0805817,493 Massachusetts Ave,"",Boston,MA,02118,US,6173910501,"","",EST,"",Active
Pavement Coffeehouse,"",Pavement Coffeehouse,42.3417702,-71.087204,44 Gainsborough St,"",Boston,MA,02115,US,6178597080,"","",EST,"",Active
Union Oyster House,"",Union Oyster House,42.3612670898438,-71.0568923950195,41 Union St,"",Boston,MA,02108,US,6172272750,"","",EST,"",Active
68 Chinese,"",68 Chinese,42.3559303,-71.0619736,48 Winter St,"",Boston,MA,02108,US,6173382137,"","",EST,"",Active
Pho Viet's,"",Pho Viet's,42.3523331,-71.1247025,1095 Commonwealth Ave,"",Boston,MA,02228,US,6175628828,"","",EST,"",Active
Alibi,"",Alibi,42.362014,-71.070142,215 Charles St,"",Boston,MA,02114,US,8572411144,"","",EST,"",Active
Viga,"",Viga,42.3578415,-71.058342,275 Washington St,"",Boston,MA,02108,US,6177428442,"","",EST,"",Active
Mobile Yelp Desk,"",Mobile Yelp Desk,42.345985,-71.070495,130 Columbus Ave,"",Boston,MA,02116,US,,"","",EST,"",Active
Pret A Manger,"",Pret A Manger,42.3508484057599,-71.0748283385857,507 Boylston Street,"",Boston,MA,02116,US,6172360634,"","",EST,"",Active
Hidyan Café,"",Hidyan Café,42.34255,-71.09912,80 Kilmarnock St,"",Boston,MA,02215,US,6174370966,"","",EST,"",Active
Nud Pob Thai Cuisine,"",Nud Pob Thai Cuisine,42.349852949539,-71.107011845593,738 Commonwealth Ave,"",Boston,MA,02215,US,6172329992,"","",EST,"",Active
Sushi Station,"",Sushi Station,42.332906,-71.101709,1562 Tremont St,"",Boston,MA,02120,US,6177380888,"","",EST,"",Active
Solas,"",Solas,42.3493082,-71.0796434,710 Boylston St,"",Boston,MA,02199,US,6179334803,"","",EST,"",Active
Sweet Cheeks,"",Sweet Cheeks,42.3438762985484,-71.101050100398,1381 Boylston St,"",Boston,MA,02215,US,6172661300,"","",EST,"",Active
Rabia's,"",Rabia's,42.3643762,-71.055642,73 Salem St,"",Boston,MA,02113,US,6172276637,"","",EST,"",Active
Moyzilla,"",Moyzilla,42.3364742,-71.0732286,South End,"",Boston,MA,02010,US,7816402361,"","",EST,"",Active
Sip Wine Bar and Kitchen,"",Sip Wine Bar and Kitchen,42.3534477310604,-71.0626994386251,581 Washington St,"",Boston,MA,02111,US,6179560888,"","",EST,"",Active
Oliveiras Restaurant East Boston,"",Oliveiras Restaurant East Boston,42.3769645690918,-71.0301971435547,297 Chelsea St,"",Boston,MA,02128,US,6175617277,"","",EST,"",Active
Loconte's Italian Cuisine,"",Loconte's Italian Cuisine,42.3646572232246,-71.0555758327246,116 Salem St,"",Boston,MA,02113,US,6177200339,"","",EST,"",Active
Burritos and Tacos To Go,"",Burritos and Tacos To Go,42.3473908019202,-71.0752098820008,Back Bay Station,"",Boston,MA,02116,US,,"","",EST,"",Active
Crossroads Irish Pub,"",Crossroads Irish Pub,42.350524,-71.089744,495 Beacon St,"",Boston,MA,02115,US,8572335943,"","",EST,"",Active
Pita,"",Pita,42.3451309,-71.086792,197A Massachusetts Ave,"",Boston,MA,02115,US,8572638390,"","",EST,"",Active
Chicken Lou's,"",Chicken Lou's,42.3381946,-71.0898874,50 Forsyth St,"",Boston,MA,02115,US,6178597017,"","",EST,"",Active
Select Oyster Bar,"",Select Oyster Bar,42.3486099,-71.0841064,50 Gloucester St,"",Boston,MA,02115,US,8572398064,"","",EST,"",Active
Boston Beer Works,"",Boston Beer Works,42.3644577,-71.0600313,112 Canal St,"",Boston,MA,02114,US,6178962337,"","",EST,"",Active
Blue State Coffee,"",Blue State Coffee,42.3519897,-71.1188889,957 Commonwealth Ave,"",Boston,MA,02215,US,6172540929,"","",EST,"",Active
Blackstone Grill,"",Blackstone Grill,42.3608092,-71.0567962,15 Union St,"",Boston,MA,02108,US,8572653480,"","",EST,"",Active
Vito's Tavern,"",Vito's Tavern,42.3631357401609,-71.0562437027693,54 Salem St,"",Boston,MA,02113,US,8572770229,"","",EST,"",Active
Amrheins,"",Amrheins,42.3419113,-71.0552216,80 W Broadway,"",Boston,MA,02127,US,6172686189,"","",EST,"",Active
North 26,"",North 26,42.361556,-71.056058,Millennium Bostonian Hotel,"",Boston,MA,02109,US,6175233600,"","",EST,"",Active
Caffébene,"",Caffébene,42.3422516,-71.0844606,333 Massachusetts Ave,"",Boston,MA,02115,US,6179826688,"","",EST,"",Active
Style Cafe,"",Style Cafe,42.373752410498,-71.051664437253,197 8th St,"",Boston,MA,02129,US,6172417300,"","",EST,"",Active
New Golden Gate,"",New Golden Gate,42.3511811345816,-71.0596420615911,66 Beach St,"",Boston,MA,02111,US,6173387721,"","",EST,"",Active
The Junction,"",The Junction,42.335090637207,-71.0459518432617,110 Dorchester St,"",Boston,MA,02127,US,6172686429,"","",EST,"",Active
Blu Restaurant & Bar,"",Blu Restaurant & Bar,42.3530951,-71.0627476,Equinox Sports Club,"",Boston,MA,02111,US,6173758550,"","",EST,"",Active
Victoria's Diner,"",Victoria's Diner,42.327076,-71.066801,1024 Massachusetts Ave,"",Boston,MA,02118,US,6174425965,"","",EST,"",Active
Penguin Pizza,"",Penguin Pizza,42.334502,-71.10545,735 Huntington Ave,"",Boston,MA,02115,US,6172779200,"","",EST,"",Active
Legal Sea Foods - Logan Airport Terminal C,"",Legal Sea Foods - Logan Airport Terminal C,42.3662811678079,-71.0170841217041,1 Harborside Dr,"",Boston,MA,02128,US,6175682800,"","",EST,"",Active
Copley Square,"",Copley Square,42.3498938756525,-71.0763502120972,Back Bay,"",Boston,MA,02116,US,,"","",EST,"",Active
Thai Basil,"",Thai Basil,42.3509216308594,-71.0766906738281,132 Newbury St,"",Boston,MA,02116,US,6175780089,"","",EST,"",Active
Chau Chow City,"",Chau Chow City,42.3525011,-71.0602416,83 Essex St,"",Boston,MA,02111,US,6173388158,"","",EST,"",Active
Bon Me,"",Bon Me,42.348722,-71.057985,185 Kneeland St,"",Boston,MA,02111,US,6179452615,"","",EST,"",Active
Seiyo,"",Seiyo,42.3369298875332,-71.0765178501606,1721 Washington St,"",Boston,MA,02118,US,6174472183,"","",EST,"",Active
Crazy Dough's Pizza,"",Crazy Dough's Pizza,42.3468097,-71.0889597,1124 Boylston St,"",Boston,MA,02215,US,6172665656,"","",EST,"",Active
Lucia Ristorante,"",Lucia Ristorante,42.365592956543,-71.0527114868164,415 Hanover St,"",Boston,MA,02113,US,6173672353,"","",EST,"",Active
Pavia Italian Cuisine,"",Pavia Italian Cuisine,42.3577592521906,-71.0556804388762,82 Water St,"",Boston,MA,02109,US,6177203000,"","",EST,"",Active
Freshii,"",Freshii,42.3545680940151,-71.0548107326031,100 High St,"",Boston,MA,02110,US,8572332674,"","",EST,"",Active
Paradise Rock Club,"",Paradise Rock Club,42.35177,-71.1192632,967 Commonwealth Ave,"",Boston,MA,02215,US,6175628800,"","",EST,"",Active
Sullivan's Tap,"",Sullivan's Tap,42.36501,-71.0611799,168 Canal St,"",Boston,MA,02114,US,6176177617,"","",EST,"",Active
Ristorante Fiore,"",Ristorante Fiore,42.3635826,-71.0549316,250 Hanover St,"",Boston,MA,02113,US,6173711176,"","",EST,"",Active
Beacon Hill Hotel & Bistro,"",Beacon Hill Hotel & Bistro,42.356802383547,-71.06961486681,25 Charles St,"",Boston,MA,02114,US,6177231133,"","",EST,"",Active
